_id_,_id2_,comp_mixto1
15551,357673,0.38
28484,655132,0.34
20738,476974,0.35212
46563,1070949,0.32142000000000004
2893,66539,0.34826
78161,1797703,0.31577999999999995
78240,1799520,0.32782
83538,1921374,0.37
72384,1664832,0.37
72273,1662279,0.38
68951,1585873,0.38
18314,421222,0.34
34625,796375,0.3647
91503,2104569,0.30910000000000004
59988,1379724,0.38
55460,1275580,0.31801999999999997
53704,1235192,0.28887999999999997
51933,1194459,0.284
97523,2243029,0.37
40224,925152,0.33165999999999995
89085,2048955,0.37
32929,757367,0.37
1822,41906,0.30336
13545,311535,0.34
66716,1534468,0.3713
18319,421337,0.34615999999999997
41578,956294,0.35346000000000005
64124,1474852,0.36934000000000006
15252,350796,0.38
16147,371381,0.26289999999999997
42193,970439,0.38
84897,1952631,0.39
1438,33074,0.30512
89442,2057166,0.37
55980,1287540,0.34
79524,1829052,0.3
71762,1650526,0.37470000000000003
55971,1287333,0.26786
80351,1848073,0.36
63647,1463881,0.37
65477,1505971,0.33664
66657,1533111,0.32092000000000004
18043,414989,0.37
81832,1882136,0.368
16994,390862,0.36666
25884,595332,0.30582
8963,206149,0.35166
74913,1722999,0.39
41897,963631,0.37
77607,1784961,0.24912
84195,1936485,0.36554
54193,1246439,0.30344
77285,1777555,0.33
69083,1588909,0.36
25454,585442,0.34
47887,1101401,0.28734000000000004
48846,1123458,0.27742
87843,2020389,0.35942
38076,875748,0.37032
88905,2044815,0.32568
56895,1308585,0.34
1327,30521,0.34
69061,1588403,0.38
62656,1441088,0.35514
48288,1110624,0.37982
12381,284763,0.35546000000000005
51928,1194344,0.30546
74477,1712971,0.31224
49540,1139420,0.28974
63454,1459442,0.37
22240,511520,0.28854
65086,1496978,0.26938
86342,1985866,0.32758
95872,2205056,0.34
40855,939665,0.36528
23911,549953,0.37
50216,1154968,0.35910000000000003
5232,120336,0.34
3648,83904,0.34
91582,2106386,0.32198000000000004
22104,508392,0.30422000000000005
19333,444659,0.36544
74075,1703725,0.36348
21085,484955,0.36998000000000003
82419,1895637,0.3262
51528,1185144,0.38
58326,1341498,0.3132
39149,900427,0.36996
21117,485691,0.2808
13769,316687,0.27142
37582,864386,0.3625
89801,2065423,0.3295
13778,316894,0.38
67977,1563471,0.37
89133,2050059,0.37
26092,600116,0.35144
81917,1884091,0.31427999999999995
58279,1340417,0.27362000000000003
56023,1288529,0.39
89192,2051416,0.2369
67813,1559699,0.37851999999999997
8501,195523,0.33994
44412,1021476,0.368
73685,1694755,0.3425
37310,858130,0.31968
61086,1404978,0.3551
43696,1005008,0.36
78629,1808467,0.34
69289,1593647,0.38
87773,2018779,0.3163
43393,998039,0.37226
73913,1699999,0.38
24083,553909,0.34120000000000006
62014,1426322,0.33852
94101,2164323,0.33462000000000003
71782,1650986,0.29566
50467,1160741,0.26316
49243,1132589,0.38
41032,943736,0.36986
78150,1797450,0.30532
11051,254173,0.38
27645,635835,0.26954
59404,1366292,0.36918
72892,1676516,0.29548
88167,2027841,0.26
89024,2047552,0.24308
24602,565846,0.36
24683,567709,0.3072
68618,1578214,0.31622
47133,1084059,0.364
32343,743889,0.37
89452,2057396,0.335
8651,198973,0.34
24502,563546,0.26665999999999995
13054,300242,0.366
75172,1728956,0.38
72941,1677643,0.38
13930,320390,0.26880000000000004
28453,654419,0.38
71933,1654459,0.36954
88831,2043113,0.32308
71472,1643856,0.34042
52173,1199979,0.3693
70528,1622144,0.3431
21048,484104,0.26
87662,2016226,0.33626
64038,1472874,0.25384
10414,239522,0.26656
74704,1718192,0.32
16167,371841,0.36810000000000004
57232,1316336,0.38
87633,2015559,0.35202
82946,1907758,0.34242
33836,778228,0.31908
28886,664378,0.36166
85226,1960198,0.368
70186,1614278,0.24115999999999999
93379,2147717,0.26
80938,1861574,0.33782
60381,1388763,0.37
77151,1774473,0.2875
89533,2059259,0.368
95276,2191348,0.33334
31481,724063,0.37622000000000005
38814,892722,0.35898
66391,1526993,0.34
27209,625807,0.33998
30663,705249,0.374
78951,1815873,0.32468
9818,225814,0.38
92249,2121727,0.35194
7742,178066,0.35896000000000006
62732,1442836,0.35186
56801,1306423,0.35722000000000004
74313,1709199,0.36
60441,1390143,0.36848000000000003
91411,2102453,0.31996
55520,1276960,0.36022000000000004
52864,1215872,0.38
75783,1743009,0.37876
6468,148764,0.35012
65471,1505833,0.364
44347,1019981,0.32712
34014,782322,0.32534
8172,187956,0.3383
22396,515108,0.28908
27606,634938,0.37
32996,758908,0.37
2756,63388,0.3187
44192,1016416,0.36666
16689,383847,0.34
65320,1502360,0.30862
80249,1845727,0.35453999999999997
29159,670657,0.26488
80928,1861344,0.27458
73728,1695744,0.31622
87681,2016663,0.2949
5494,126362,0.38
81596,1876708,0.28236
60609,1394007,0.36063999999999996
80947,1861781,0.34
75932,1746436,0.316
78047,1795081,0.38
9505,218615,0.38
30975,712425,0.29328
94418,2171614,0.28
5603,128869,0.37374
18330,421590,0.37992000000000004
89374,2055602,0.29206
1683,38709,0.38
86589,1991547,0.3023
84505,1943615,0.36722000000000005
48523,1116029,0.35403999999999997
61397,1412131,0.2909
66004,1518092,0.33106
96409,2217407,0.37
42081,967863,0.35186
26097,600231,0.27496000000000004
63174,1453002,0.34286
87151,2004473,0.33846000000000004
47443,1091189,0.37
66072,1519656,0.38
74999,1724977,0.28334000000000004
83943,1930689,0.37994
92282,2122486,0.26
2196,50508,0.37
47697,1097031,0.38
95052,2186196,0.36716
57947,1332781,0.27334
14499,333477,0.2853
64376,1480648,0.29869999999999997
33442,769166,0.31677999999999995
20229,465267,0.37996
9786,225078,0.28562
15271,351233,0.37
82535,1898305,0.31965999999999994
69273,1593279,0.35
40268,926164,0.275
73573,1692179,0.33368000000000003
25290,581670,0.328
28220,649060,0.36202
4037,92851,0.38
40547,932581,0.29434000000000005
44309,1019107,0.32988
53985,1241655,0.38
23538,541374,0.27046000000000003
19961,459103,0.35760000000000003
80797,1858331,0.34932
74550,1714650,0.35058000000000006
49010,1127230,0.31577999999999995
72116,1658668,0.37704
28172,647956,0.38
27634,635582,0.38
45102,1037346,0.34748
66223,1523129,0.32034
9953,228919,0.33584
6317,145291,0.3687
97817,2249791,0.2916
10420,239660,0.37
26213,602899,0.372
82403,1895269,0.37
13441,309143,0.34953999999999996
58927,1355321,0.34
50638,1164674,0.35314
75533,1737259,0.34444
23390,537970,0.37639999999999996
12915,297045,0.33918
17443,401189,0.34
92366,2124418,0.344
51664,1188272,0.32222
61483,1414109,0.34486
56850,1307550,0.33984000000000003
86801,1996423,0.3469
25354,583142,0.37864
53028,1219644,0.38
53371,1227533,0.3165
62520,1437960,0.38
63577,1462271,0.31
76142,1751266,0.36842
40244,925612,0.36
50625,1164375,0.348
32034,736782,0.37898000000000004
21950,504850,0.36996
70953,1631919,0.36894
37031,851713,0.36888
27042,621966,0.30384000000000005
45461,1045603,0.38
26131,601013,0.34
32601,749823,0.354
31897,733631,0.27777999999999997
41966,965218,0.296
38459,884557,0.33712000000000003
33088,761024,0.36738
44133,1015059,0.28492
21142,486266,0.34452
52182,1200186,0.368
85649,1969927,0.37239999999999995
10601,243823,0.35998
75867,1744941,0.27434000000000003
17914,412022,0.2876
60225,1385175,0.26072
16174,372002,0.33334
6131,141013,0.29834000000000005
40573,933179,0.3122
8489,195247,0.34
88013,2024299,0.36606
24972,574356,0.37160000000000004
27252,626796,0.325
31116,715668,0.34
30079,691817,0.32192000000000004
82472,1896856,0.36538
28963,666149,0.32796000000000003
6367,146441,0.30074
55418,1274614,0.26665999999999995
90665,2085295,0.34102
86486,1989178,0.25416
77926,1792298,0.35074
82186,1890278,0.32364
50983,1172609,0.36334000000000005
87513,2012799,0.24408
59420,1366660,0.37
12594,289662,0.38
532,12236,0.3572000000000001
63399,1458177,0.34852
60361,1388303,0.36
6188,142324,0.32
59325,1364475,0.33334
35724,821652,0.2719
74919,1723137,0.33
75797,1743331,0.38944
36807,846561,0.38
22039,506897,0.35556
16754,385342,0.376
59991,1379793,0.2762
16676,383548,0.38
87088,2003024,0.3624
75992,1747816,0.33248
10092,232116,0.27234
35389,813947,0.27615999999999996
4416,101568,0.36508
41295,949785,0.38
58252,1339796,0.34976
46051,1059173,0.37
76233,1753359,0.32724000000000003
40831,939113,0.33353999999999995
68335,1571705,0.38
84539,1944397,0.35384000000000004
12835,295205,0.35122000000000003
16501,379523,0.34
79804,1835492,0.37
83875,1929125,0.27422
4452,102396,0.31538
47473,1091879,0.33976
35804,823492,0.36998000000000003
58681,1349663,0.33552
41801,961423,0.31718
31239,718497,0.37074
96976,2230448,0.29674
55575,1278225,0.38
24671,567433,0.37
43327,996521,0.36946
97983,2253609,0.37
40297,926831,0.32776
10085,231955,0.36454
30985,712655,0.37965999999999994
9443,217189,0.31384
5687,130801,0.38
79810,1835630,0.35516
70719,1626537,0.35375999999999996
88581,2037363,0.37542000000000003
48318,1111314,0.28887999999999997
77141,1774243,0.29444
15889,365447,0.32308
64554,1484742,0.37
55912,1285976,0.38
32738,752974,0.29368
76104,1750392,0.30606
42843,985389,0.38
21231,488313,0.34970000000000007
72240,1661520,0.29798
50602,1163846,0.27414
17132,394036,0.32626
48710,1120330,0.32122
2439,56097,0.38
52008,1196184,0.34
93934,2160482,0.28928
32955,757965,0.30946
58931,1355413,0.36842
78030,1794690,0.36
11407,262361,0.39
64837,1491251,0.34636
18955,435965,0.26
8335,191705,0.38
2616,60168,0.36238
36846,847458,0.33056
54568,1255064,0.34106000000000003
19659,452157,0.31024
63362,1457326,0.38
63989,1471747,0.29834000000000005
28933,665459,0.38
69883,1607309,0.26114
16099,370277,0.28
98503,2265569,0.34865999999999997
96137,2211151,0.32
73629,1693467,0.36460000000000004
78387,1802901,0.368
47123,1083829,0.29396000000000005
89156,2050588,0.27492
17395,400085,0.38
68360,1572280,0.36362
38603,887869,0.39
87459,2011557,0.35248
20423,469729,0.34
38166,877818,0.37868
58958,1356034,0.31815999999999994
36135,831105,0.31794
78195,1798485,0.33672
8456,194488,0.32792
36079,829817,0.28058
96478,2218994,0.37
126,2898,0.35552
54857,1261711,0.38
17223,396129,0.348
40928,941344,0.37
32773,753779,0.37212
53214,1223922,0.368
81729,1879767,0.37818
13512,310776,0.368
36550,840650,0.31427999999999995
86106,1980438,0.31656
86864,1997872,0.32988
8034,184782,0.38
2273,52279,0.3461
98090,2256070,0.38
84795,1950285,0.30634000000000006
25423,584729,0.37
61862,1422826,0.31818
82272,1892256,0.2726
24397,561131,0.325
18756,431388,0.3525
16519,379937,0.37
11076,254748,0.31427999999999995
47393,1090039,0.37988
33008,759184,0.33236
58693,1349939,0.34
4004,92092,0.29688
44551,1024673,0.32642000000000004
12671,291433,0.38
48415,1113545,0.36268
27421,630683,0.27488
96449,2218327,0.28462
33935,780505,0.37777999999999995
68446,1574258,0.20666
95720,2201560,0.3
82956,1907988,0.348
59001,1357023,0.37120000000000003
29009,667207,0.32942
43395,998085,0.3408
10879,250217,0.3
68827,1583021,0.30434000000000005
56996,1310908,0.34482
4828,111044,0.37
19713,453399,0.38
61442,1413166,0.36998000000000003
25258,580934,0.33802
25213,579899,0.26045999999999997
66008,1518184,0.37374
64591,1485593,0.2914
41175,947025,0.368
59141,1360243,0.34
8482,195086,0.31239999999999996
70749,1627227,0.32626
94092,2164116,0.34053999999999995
86859,1997757,0.31189999999999996
83406,1918338,0.36
73720,1695560,0.33334
45216,1039968,0.37656
56364,1296372,0.36894
54968,1264264,0.34753999999999996
58720,1350560,0.36
43985,1011655,0.296
47656,1096088,0.2809
4907,112861,0.30588
91533,2105259,0.36
72485,1667155,0.38
34810,800630,0.31307999999999997
53628,1233444,0.29031999999999997
46839,1077297,0.32148000000000004
68022,1564506,0.34782
50738,1166974,0.288
4816,110768,0.3
45427,1044821,0.33818
39249,902727,0.357
57626,1325398,0.31786000000000003
11467,263741,0.34
14342,329866,0.35681999999999997
68493,1575339,0.35736
19503,448569,0.35
83666,1924318,0.2476
838,19274,0.34822000000000003
41608,956984,0.38
32221,741083,0.28887999999999997
73831,1698113,0.30782
46453,1068419,0.37
1756,40388,0.25042000000000003
62149,1429427,0.30218
91693,2108939,0.3695
39180,901140,0.29412
45424,1044752,0.3227
95888,2205424,0.36
23907,549861,0.37318
42409,975407,0.28378
3938,90574,0.35525999999999996
68019,1564437,0.36912
96063,2209449,0.38
38027,874621,0.32722
83575,1922225,0.36813999999999997
12150,279450,0.3561
59495,1368385,0.36334000000000005
18788,432124,0.335
7712,177376,0.275
49853,1146619,0.38
20019,460437,0.32308
87575,2014225,0.34478
97248,2236704,0.34
95614,2199122,0.27944
65951,1516873,0.37
21555,495765,0.28572000000000003
35362,813326,0.32577999999999996
68955,1585965,0.365
57036,1311828,0.37372000000000005
27032,621736,0.32006
88898,2044654,0.29812
7437,171051,0.26606
72216,1660968,0.3291
83523,1921029,0.35
16070,369610,0.3454
21090,485070,0.33802
70465,1620695,0.30436
69943,1608689,0.38
51330,1180590,0.3678
15050,346150,0.38
26512,609776,0.36984000000000006
82689,1901847,0.32
98329,2261567,0.33888
75005,1725115,0.30646
17178,395094,0.2891
94367,2170441,0.35760000000000003
16177,372071,0.378
88813,2042699,0.31236
12844,295412,0.36246000000000006
73595,1692685,0.37
79649,1831927,0.37
38072,875656,0.27358
90926,2091298,0.38
92572,2129156,0.32
656,15088,0.38
38190,878370,0.30196000000000006
32399,745177,0.2517
60516,1391868,0.38
22470,516810,0.2723
19014,437322,0.37727999999999995
61922,1424206,0.36668
57562,1323926,0.36510000000000004
33269,765187,0.37210000000000004
19238,442474,0.32112
93558,2151834,0.33272
43464,999672,0.22142
89344,2054912,0.35798
41279,949417,0.38
40994,942862,0.3524
19226,442198,0.38
91,2093,0.34753999999999996
82429,1895867,0.34115999999999996
47603,1094869,0.31124
12834,295182,0.33953999999999995
66741,1535043,0.38
40522,932006,0.34046000000000004
60388,1388924,0.36744
80963,1862149,0.33
93451,2149373,0.37
11089,255047,0.368
73394,1688062,0.33334
20479,471017,0.31965999999999994
69664,1602272,0.39
65541,1507443,0.3
90408,2079384,0.38682
35088,807024,0.28887999999999997
82743,1903089,0.27098
33580,772340,0.36404
89668,2062364,0.25
52088,1198024,0.38
40396,929108,0.31427999999999995
72074,1657702,0.36848000000000003
71923,1654229,0.24444
25674,590502,0.30052
15279,351417,0.37
89366,2055418,0.35775999999999997
82241,1891543,0.33074000000000003
89256,2052888,0.3644
11100,255300,0.30369999999999997
67717,1557491,0.27142
26839,617297,0.37
59527,1369121,0.31
18373,422579,0.37
24085,553955,0.35824
46634,1072582,0.34
60104,1382392,0.34118
23693,544939,0.31632
48959,1126057,0.35942
16801,386423,0.37
69498,1598454,0.3004
54216,1246968,0.2651
53691,1234893,0.36666
48757,1121411,0.28372
80873,1860079,0.37346
86988,2000724,0.37996
38822,892906,0.35822000000000004
8177,188071,0.38
23908,549884,0.33926
45555,1047765,0.38
24654,567042,0.33603999999999995
69064,1588472,0.36992
7808,179584,0.37998000000000004
69217,1591991,0.24838
64777,1489871,0.24756
70422,1619706,0.34168
64678,1487594,0.335
2442,56166,0.36576
73402,1688246,0.36988
88660,2039180,0.2851
27565,633995,0.39
96462,2218626,0.2522
70538,1622374,0.35652
16723,384629,0.36506
67543,1553489,0.30916
56931,1309413,0.36944
90855,2089665,0.38
84891,1952493,0.3
95662,2200226,0.36788
48892,1124516,0.33024000000000003
53087,1221001,0.2766
60512,1391776,0.33296000000000003
940,21620,0.34106000000000003
10671,245433,0.35253999999999996
79823,1835929,0.30956
61848,1422504,0.32944
29041,667943,0.38
79713,1833399,0.30374
80743,1857089,0.372
33212,763876,0.3388
93418,2148614,0.26964
95503,2196569,0.25714
88194,2028462,0.28954
39660,912180,0.34
68714,1580422,0.37
53081,1220863,0.32
10165,233795,0.36438
31373,721579,0.27386
20244,465612,0.34
92057,2117311,0.31772
89455,2057465,0.35998
17843,410389,0.28
62473,1436879,0.37
1430,32890,0.26189999999999997
17483,402109,0.28502
413,9499,0.26665999999999995
98179,2258117,0.26
44962,1034126,0.32
72558,1668834,0.3434
11691,268893,0.37834
50379,1158717,0.32744
84078,1933794,0.38612
20535,472305,0.28262
2341,53843,0.25294
39547,909581,0.27136
97981,2253563,0.34306
13237,304451,0.35922000000000004
62418,1435614,0.37518
26624,612352,0.3597
49937,1148551,0.37284
16306,375038,0.35186
27317,628291,0.35070000000000007
21677,498571,0.37996
46179,1062117,0.35172000000000003
19919,458137,0.38
2610,60030,0.38
26050,599150,0.32124
54903,1262769,0.38982
16564,380972,0.29
16863,387849,0.37
51790,1191170,0.2565
58471,1344833,0.30932
77543,1783489,0.39
55875,1285125,0.35488
39806,915538,0.34665999999999997
74920,1723160,0.32853999999999994
92841,2135343,0.30666
649,14927,0.24616
16848,387504,0.36
49568,1140064,0.38
67359,1549257,0.368
74663,1717249,0.38
94544,2174512,0.27794
45915,1056045,0.37
47343,1088889,0.29252
15146,348358,0.37034000000000006
57683,1326709,0.35034000000000004
89121,2049783,0.39
87479,2012017,0.256
38636,888628,0.25334
22668,521364,0.36994
72935,1677505,0.35
44066,1013518,0.33920000000000006
8086,185978,0.32402
5185,119255,0.36896
94598,2175754,0.31426
44248,1017704,0.37
15021,345483,0.28896000000000005
20326,467498,0.29286
79846,1836458,0.36888
85813,1973699,0.36666
25234,580382,0.37
64226,1477198,0.37
5476,125948,0.38
47420,1090660,0.23914
95878,2205194,0.31112
93300,2145900,0.27258
55032,1265736,0.32982
63170,1452910,0.31506
6234,143382,0.3077
45613,1049099,0.32534
77704,1787192,0.25334
56739,1304997,0.37
50371,1158533,0.36
1590,36570,0.38
35528,817144,0.27834000000000003
52925,1217275,0.34
31222,718106,0.33044
59956,1378988,0.34546000000000004
77057,1772311,0.38
59990,1379770,0.2444
14965,344195,0.34
4567,105041,0.3599
69481,1598063,0.30312
45330,1042590,0.32676
90183,2074209,0.366
58230,1339290,0.28308
7921,182183,0.33794
35636,819628,0.30063999999999996
82412,1895476,0.34376
13439,309097,0.3622
97624,2245352,0.29354
97662,2246226,0.32844
58171,1337933,0.30828
93883,2159309,0.32234
48554,1116742,0.35084000000000004
66768,1535664,0.33536
95967,2207241,0.33653999999999995
75580,1738340,0.35714
35295,811785,0.35264
15178,349094,0.28
17817,409791,0.37
29951,688873,0.37466
19881,457263,0.33434
94936,2183528,0.30554000000000003
90090,2072070,0.36560000000000004
59845,1376435,0.38
57508,1322684,0.2353
89549,2059627,0.34
82002,1886046,0.35
54733,1258859,0.36751999999999996
13692,314916,0.36616
87470,2011810,0.27086
53462,1229626,0.31996
71754,1650342,0.36660000000000004
39447,907281,0.37
16894,388562,0.29078
45971,1057333,0.34202
40683,935709,0.366
9946,228758,0.29
60631,1394513,0.34356
56458,1298534,0.37
65692,1510916,0.368
97605,2244915,0.37
91073,2094679,0.32534
4298,98854,0.29746000000000006
51316,1180268,0.34
12082,277886,0.37
45466,1045718,0.34192
50657,1165111,0.37774
9186,211278,0.34
20107,462461,0.33824
56058,1289334,0.34
98361,2262303,0.27868
14318,329314,0.33080000000000004
89686,2062778,0.36360000000000003
75205,1729715,0.36662
21395,492085,0.276
17647,405881,0.36998000000000003
1604,36892,0.34
55079,1266817,0.25998000000000004
68370,1572510,0.28
86620,1992260,0.3657
58811,1352653,0.38
50997,1172931,0.3077
87946,2022758,0.33
95335,2192705,0.31494
28853,663619,0.368
12121,278783,0.22544
45568,1048064,0.29302
32957,758011,0.37784
76391,1756993,0.38
23385,537855,0.33756
5411,124453,0.38
61536,1415328,0.34042
3749,86227,0.28602
65165,1498795,0.35988
18025,414575,0.31198000000000004
68044,1565012,0.34
79037,1817851,0.38
67756,1558388,0.30824
